cores,m,k,n,time,GFLOPS
37,12000,12000,12000,2.076328,1664.476642
37,12000,12000,12000,2.067154,1671.863665
37,12000,12000,12000,2.080586,1661.070598
37,12000,12000,12000,2.071771,1668.137847
38,12000,12000,12000,2.200909,1570.260517
38,12000,12000,12000,2.276275,1518.270025
38,12000,12000,12000,2.243848,1540.211042
38,12000,12000,12000,2.247515,1537.698631
38,12000,12000,12000,2.226691,1552.078844
38,12000,12000,12000,2.232883,1547.774580
38,12000,12000,12000,2.246005,1538.732266
38,12000,12000,12000,2.258317,1530.343396
38,12000,12000,12000,2.247911,1537.427133
38,12000,12000,12000,2.259482,1529.554067
39,12000,12000,12000,2.046111,1689.057821
39,12000,12000,12000,2.047300,1688.076989
39,12000,12000,12000,2.028711,1703.544614
39,12000,12000,12000,1.984271,1741.697205
39,12000,12000,12000,2.066360,1672.506223
39,12000,12000,12000,2.012323,1717.417819
39,12000,12000,12000,2.035764,1697.642862
39,12000,12000,12000,2.012496,1717.270529
39,12000,12000,12000,2.062694,1675.478488
39,12000,12000,12000,2.024658,1706.954646
40,12000,12000,12000,1.869119,1848.999765
40,12000,12000,12000,1.898592,1820.296359
40,12000,12000,12000,1.900247,1818.711055
40,12000,12000,12000,1.876432,1841.793134
40,12000,12000,12000,1.887741,1830.759415
40,12000,12000,12000,1.891311,1827.303945
40,12000,12000,12000,1.888431,1830.091162
40,12000,12000,12000,1.843330,1874.867497
40,12000,12000,12000,1.892839,1825.829157
40,12000,12000,12000,1.864558,1853.522490
41,12000,12000,12000,1.882461,1835.894518
41,12000,12000,12000,1.897283,1821.551786
41,12000,12000,12000,1.896759,1822.055137
41,12000,12000,12000,1.935134,1785.922820
41,12000,12000,12000,1.896219,1822.574549
41,12000,12000,12000,1.850441,1867.663178
41,12000,12000,12000,1.873195,1844.975723
41,12000,12000,12000,1.899300,1819.618113
41,12000,12000,12000,1.853191,1864.891900
41,12000,12000,12000,1.891144,1827.464946
42,12000,12000,12000,1.777960,1943.800384
42,12000,12000,12000,1.785643,1935.437092
42,12000,12000,12000,1.794595,1925.782245
42,12000,12000,12000,1.770490,1952.001459
42,12000,12000,12000,1.797204,1922.987006
42,12000,12000,12000,1.748833,1976.174752
42,12000,12000,12000,1.788351,1932.506313
42,12000,12000,12000,1.790366,1930.331722
42,12000,12000,12000,1.768821,1953.844180
42,12000,12000,12000,1.821764,1897.062474
43,12000,12000,12000,1.865166,1852.918458
43,12000,12000,12000,1.829753,1888.779078
43,12000,12000,12000,1.798776,1921.306342
43,12000,12000,12000,1.861355,1856.712275
43,12000,12000,12000,1.795112,1925.227867
43,12000,12000,12000,1.857925,1860.139302
43,12000,12000,12000,1.774411,1947.688283
43,12000,12000,12000,1.813426,1905.784685
43,12000,12000,12000,1.842744,1875.464411
43,12000,12000,12000,1.855522,1862.548792
44,12000,12000,12000,1.821009,1897.848540
44,12000,12000,12000,1.879889,1838.405975
44,12000,12000,12000,1.772283,1950.026952
44,12000,12000,12000,1.772801,1949.457363
44,12000,12000,12000,1.803575,1916.193933
44,12000,12000,12000,1.852063,1866.027255
44,12000,12000,12000,1.874474,1843.717629
44,12000,12000,12000,1.841335,1876.898985
44,12000,12000,12000,1.830075,1888.447036
44,12000,12000,12000,1.863711,1854.364440
45,12000,12000,12000,1.753853,1970.518450
45,12000,12000,12000,1.774275,1947.837524
45,12000,12000,12000,1.784888,1936.256282
45,12000,12000,12000,1.753028,1971.445925
45,12000,12000,12000,1.795715,1924.581298
45,12000,12000,12000,1.792432,1928.106614
45,12000,12000,12000,1.773487,1948.702974
45,12000,12000,12000,1.734415,1992.602884
45,12000,12000,12000,1.742139,1983.767971
45,12000,12000,12000,1.664101,2076.796609
46,12000,12000,12000,1.735829,1990.980055
46,12000,12000,12000,1.655928,2087.047214
46,12000,12000,12000,1.757235,1966.726520
46,12000,12000,12000,1.774595,1947.486535
46,12000,12000,12000,1.712546,2018.047700
46,12000,12000,12000,1.751174,1973.533578
46,12000,12000,12000,1.655497,2087.590325
46,12000,12000,12000,1.735190,1991.712941
46,12000,12000,12000,1.728827,1999.043115
46,12000,12000,12000,1.775943,1946.008677
47,12000,12000,12000,1.855252,1862.819823
47,12000,12000,12000,1.998301,1729.469128
47,12000,12000,12000,1.912708,1806.862402
47,12000,12000,12000,1.899976,1818.970668
47,12000,12000,12000,1.950704,1771.668404
47,12000,12000,12000,1.906629,1812.623513
47,12000,12000,12000,1.937007,1784.196026
47,12000,12000,12000,1.918317,1801.579542
47,12000,12000,12000,1.885241,1833.187609
47,12000,12000,12000,1.937790,1783.474609
48,12000,12000,12000,1.660146,2081.744782
48,12000,12000,12000,1.662455,2078.853077
48,12000,12000,12000,1.585734,2179.431714
48,12000,12000,12000,1.686767,2048.889429
48,12000,12000,12000,1.663611,2077.408699
48,12000,12000,12000,1.617688,2136.381787
48,12000,12000,12000,1.667303,2072.809039
48,12000,12000,12000,1.678552,2058.917688
