cores,m,k,n,time,GFLOPS
22,2000,1000,200,0.018233,43.876240
22,2000,1000,200,0.015761,50.758877
22,2000,1000,200,0.016504,48.472111
22,2000,1000,200,0.016445,48.647668
22,2000,1000,200,0.016502,48.477759
22,2000,1000,200,0.016648,48.053970
22,2000,1000,200,0.016190,49.413169
22,2000,1000,200,0.018636,42.928337
22,2000,1000,200,0.016316,49.031253
23,2000,1000,200,0.016474,48.561667
23,2000,1000,200,0.015612,51.242657
23,2000,1000,200,0.015348,52.123356
23,2000,1000,200,0.019328,41.390823
23,2000,1000,200,0.016260,49.200377
23,2000,1000,200,0.016653,48.038709
23,2000,1000,200,0.016624,48.123647
23,2000,1000,200,0.015962,50.119501
23,2000,1000,200,0.015779,50.701104
23,2000,1000,200,0.016270,49.170373
24,2000,1000,200,0.016834,47.522450
24,2000,1000,200,0.016672,47.984141
24,2000,1000,200,0.016031,49.904115
24,2000,1000,200,0.016520,48.427179
24,2000,1000,200,0.016024,49.924676
24,2000,1000,200,0.015473,51.703885
24,2000,1000,200,0.016531,48.393754
24,2000,1000,200,0.016659,48.022727
24,2000,1000,200,0.015275,52.371986
24,2000,1000,200,0.015485,51.661405
25,2000,1000,200,0.016550,48.337151
25,2000,1000,200,0.016642,48.071532
25,2000,1000,200,0.016303,49.069516
25,2000,1000,200,0.016227,49.299272
25,2000,1000,200,0.016405,48.765968
25,2000,1000,200,0.016373,48.861162
25,2000,1000,200,0.015714,50.908931
25,2000,1000,200,0.016587,48.230792
25,2000,1000,200,0.015599,51.285299
25,2000,1000,200,0.016258,49.205189
26,2000,1000,200,0.016349,48.932037
26,2000,1000,200,0.016394,48.797379
26,2000,1000,200,0.016129,49.599564
26,2000,1000,200,0.016258,49.205975
26,2000,1000,200,0.016642,48.069819
26,2000,1000,200,0.016316,49.032602
26,2000,1000,200,0.016311,49.045910
26,2000,1000,200,0.016043,49.865662
26,2000,1000,200,0.015894,50.334245
26,2000,1000,200,0.016610,48.162513
27,2000,1000,200,0.015419,51.884467
27,2000,1000,200,0.016279,49.143385
27,2000,1000,200,0.016244,49.248741
27,2000,1000,200,0.015548,51.454946
27,2000,1000,200,0.016404,48.768016
27,2000,1000,200,0.015713,50.914148
27,2000,1000,200,0.016449,48.635690
27,2000,1000,200,0.016238,49.268429
27,2000,1000,200,0.016308,49.056403
27,2000,1000,200,0.016377,48.849440
28,2000,1000,200,0.015641,51.147726
28,2000,1000,200,0.015998,50.006601
28,2000,1000,200,0.016567,48.290087
28,2000,1000,200,0.015704,50.942474
28,2000,1000,200,0.016335,48.974534
28,2000,1000,200,0.016382,48.834834
28,2000,1000,200,0.016221,49.317331
28,2000,1000,200,0.016115,49.644089
28,2000,1000,200,0.016191,49.411140
28,2000,1000,200,0.015777,50.707095
29,2000,1000,200,0.015885,50.362180
29,2000,1000,200,0.016057,49.823404
29,2000,1000,200,0.016068,49.789549
29,2000,1000,200,0.016438,48.669042
29,2000,1000,200,0.016431,48.687175
29,2000,1000,200,0.015249,52.460929
29,2000,1000,200,0.016651,48.044920
29,2000,1000,200,0.016233,49.283507
29,2000,1000,200,0.015909,50.284443
29,2000,1000,200,0.016342,48.954084
30,2000,1000,200,0.016133,49.588130
30,2000,1000,200,0.016315,49.033477
30,2000,1000,200,0.016668,47.997232
30,2000,1000,200,0.017394,45.992874
30,2000,1000,200,0.016841,47.504217
30,2000,1000,200,0.016161,49.501290
30,2000,1000,200,0.016108,49.665888
30,2000,1000,200,0.016559,48.310894
30,2000,1000,200,0.015417,51.892258
30,2000,1000,200,0.016219,49.324340
31,2000,1000,200,0.015478,51.685052
31,2000,1000,200,0.015522,51.538701
31,2000,1000,200,0.015618,51.221387
31,2000,1000,200,0.017051,46.917780
31,2000,1000,200,0.016360,48.899519
31,2000,1000,200,0.015664,51.071013
31,2000,1000,200,0.015490,51.644970
31,2000,1000,200,0.016514,48.443164
31,2000,1000,200,0.016683,47.952615
31,2000,1000,200,0.016827,47.543699
32,2000,1000,200,0.015646,51.131747
32,2000,1000,200,0.017448,45.850630
32,2000,1000,200,0.016787,47.657176
32,2000,1000,200,0.018401,43.476730
32,2000,1000,200,0.016326,49.001701
32,2000,1000,200,0.015696,50.969591
32,2000,1000,200,0.015639,51.152838
32,2000,1000,200,0.015617,51.227760
32,2000,1000,200,0.016885,47.379544
32,2000,1000,200,0.016187,49.421964
33,2000,1000,200,0.016556,48.320016
33,2000,1000,200,0.016046,49.856945
33,2000,1000,200,0.015359,52.086558
33,2000,1000,200,0.016414,48.740132
33,2000,1000,200,0.016722,47.841488
33,2000,1000,200,0.018114,44.164539
33,2000,1000,200,0.016511,48.452940
33,2000,1000,200,0.016104,49.676476
33,2000,1000,200,0.016455,48.617675
33,2000,1000,200,0.015940,50.188445
34,2000,1000,200,0.016303,49.069441
34,2000,1000,200,0.015767,50.740015
34,2000,1000,200,0.016279,49.142280
34,2000,1000,200,0.016467,48.582505
34,2000,1000,200,0.015159,52.774215
34,2000,1000,200,0.016290,49.108641
34,2000,1000,200,0.015319,52.222563
34,2000,1000,200,0.015870,50.408390
34,2000,1000,200,0.015360,52.083723
34,2000,1000,200,0.023246,34.413802
35,2000,1000,200,0.015681,51.016673
35,2000,1000,200,0.016323,49.012091
35,2000,1000,200,0.016356,48.910739
35,2000,1000,200,0.015738,50.831880
35,2000,1000,200,0.016500,48.485480
35,2000,1000,200,0.017647,45.333541
35,2000,1000,200,0.015839,50.508670
35,2000,1000,200,0.015874,50.396618
35,2000,1000,200,0.015444,51.800243
35,2000,1000,200,0.016308,49.056701
36,2000,1000,200,0.016535,48.382114
36,2000,1000,200,0.016167,49.484541
36,2000,1000,200,0.016286,49.121978
36,2000,1000,200,0.015079,53.053796
36,2000,1000,200,0.015944,50.174837
36,2000,1000,200,0.016621,48.131508
36,2000,1000,200,0.015018,53.268310
36,2000,1000,200,0.016193,49.403713
36,2000,1000,200,0.016330,48.989077
36,2000,1000,200,0.016307,49.058569
37,2000,1000,200,0.016584,48.239942
37,2000,1000,200,0.015391,51.977926
37,2000,1000,200,0.015619,51.218658
37,2000,1000,200,0.015177,52.710096
37,2000,1000,200,0.015669,51.055408
37,2000,1000,200,0.015494,51.631681
37,2000,1000,200,0.016275,49.155119
37,2000,1000,200,0.015469,51.717924
37,2000,1000,200,0.015462,51.739706
37,2000,1000,200,0.015922,50.246033
38,2000,1000,200,0.015730,50.859186
38,2000,1000,200,0.015679,51.022357
38,2000,1000,200,0.017789,44.972775
38,2000,1000,200,0.016407,48.760787
38,2000,1000,200,0.015146,52.817863
38,2000,1000,200,0.016488,48.518994
38,2000,1000,200,0.015386,51.995865
38,2000,1000,200,0.016913,47.299559
38,2000,1000,200,0.016416,48.732397
38,2000,1000,200,0.015924,50.238728
39,2000,1000,200,0.015458,51.754731
39,2000,1000,200,0.015715,50.907859
39,2000,1000,200,0.015588,51.321898
39,2000,1000,200,0.016707,47.883117
39,2000,1000,200,0.015648,51.125002
39,2000,1000,200,0.015549,51.449639
39,2000,1000,200,0.015640,51.150346
39,2000,1000,200,0.016756,47.743297
39,2000,1000,200,0.016033,49.896988
39,2000,1000,200,0.016646,48.060137
40,2000,1000,200,0.015859,50.444463
40,2000,1000,200,0.015955,50.140563
40,2000,1000,200,0.016499,48.487946
40,2000,1000,200,0.016875,47.406247
40,2000,1000,200,0.016138,49.571212
40,2000,1000,200,0.016988,47.092636
40,2000,1000,200,0.016585,48.235785
40,2000,1000,200,0.016792,47.642114
40,2000,1000,200,0.016551,48.335582
40,2000,1000,200,0.016755,47.745636
41,2000,1000,200,0.015620,51.217881
41,2000,1000,200,0.016371,48.866553
41,2000,1000,200,0.015809,50.605299
41,2000,1000,200,0.016458,48.607844
41,2000,1000,200,0.016382,48.835171
41,2000,1000,200,0.016497,48.492569
41,2000,1000,200,0.016589,48.225908
41,2000,1000,200,0.015565,51.396890
41,2000,1000,200,0.015539,51.484544
41,2000,1000,200,0.015812,50.592892
42,2000,1000,200,0.017258,46.356522
42,2000,1000,200,0.015761,50.758813
42,2000,1000,200,0.017581,45.504093
42,2000,1000,200,0.016512,48.448257
42,2000,1000,200,0.017961,44.540451
42,2000,1000,200,0.017037,46.955778
42,2000,1000,200,0.016449,48.635731
42,2000,1000,200,0.016786,47.657415
42,2000,1000,200,0.015615,51.233852
42,2000,1000,200,0.015612,51.243287
43,2000,1000,200,0.015570,51.382240
43,2000,1000,200,0.016463,48.594088
43,2000,1000,200,0.015629,51.188101
43,2000,1000,200,0.015342,52.145303
43,2000,1000,200,0.015764,50.747768
43,2000,1000,200,0.017277,46.304392
43,2000,1000,200,0.015720,50.889494
43,2000,1000,200,0.015498,51.618964
43,2000,1000,200,0.015575,51.364880
43,2000,1000,200,0.016639,48.080301
44,2000,1000,200,0.015677,51.028944
44,2000,1000,200,0.016580,48.251135
44,2000,1000,200,0.016721,47.844644
44,2000,1000,200,0.016505,48.470748
44,2000,1000,200,0.016478,48.548992
44,2000,1000,200,0.016958,47.176459
44,2000,1000,200,0.019158,41.757860
44,2000,1000,200,0.018608,42.992014
44,2000,1000,200,0.016552,48.332180
44,2000,1000,200,0.016864,47.437137
45,2000,1000,200,0.019271,41.512159
45,2000,1000,200,0.015578,51.353482
45,2000,1000,200,0.015615,51.233055
45,2000,1000,200,0.016570,48.278966
45,2000,1000,200,0.016005,49.985126
45,2000,1000,200,0.016692,47.925939
45,2000,1000,200,0.016807,47.597920
45,2000,1000,200,0.016322,49.014875
45,2000,1000,200,0.015944,50.176096
45,2000,1000,200,0.016245,49.245185
46,2000,1000,200,0.016762,47.725706
46,2000,1000,200,0.015871,50.406621
46,2000,1000,200,0.016143,49.556737
46,2000,1000,200,0.016039,49.878555
46,2000,1000,200,0.016397,48.788642
46,2000,1000,200,0.016592,48.217278
46,2000,1000,200,0.015816,50.582243
46,2000,1000,200,0.016236,49.272255
46,2000,1000,200,0.016370,48.868454
46,2000,1000,200,0.016274,49.158903
47,2000,1000,200,0.017110,46.756704
47,2000,1000,200,0.015167,52.745777
47,2000,1000,200,0.016153,49.524923
47,2000,1000,200,0.015293,52.312141
47,2000,1000,200,0.016540,48.366813
47,2000,1000,200,0.016222,49.315255
47,2000,1000,200,0.015708,50.928017
47,2000,1000,200,0.016638,48.083072
47,2000,1000,200,0.016013,49.960200
47,2000,1000,200,0.016258,49.205161
48,2000,1000,200,0.015775,50.714504
48,2000,1000,200,0.015638,51.159066
48,2000,1000,200,0.016281,49.138537
48,2000,1000,200,0.015604,51.268445
48,2000,1000,200,0.016350,48.930986
48,2000,1000,200,0.015256,52.438196
48,2000,1000,200,0.015662,51.077802
48,2000,1000,200,0.015426,51.861490
48,2000,1000,200,0.015971,50.089469
48,2000,1000,200,0.015526,51.526565
49,2000,1000,200,0.015903,50.303990
49,2000,1000,200,0.016570,48.279546
49,2000,1000,200,0.016888,47.371874
49,2000,1000,200,0.015699,50.959442
49,2000,1000,200,0.018628,42.946038
49,2000,1000,200,0.016355,48.914645
49,2000,1000,200,0.016421,48.717147
49,2000,1000,200,0.016469,48.576747
49,2000,1000,200,0.016296,49.090780
49,2000,1000,200,0.016366,48.881494
50,2000,1000,200,0.016119,49.632050
50,2000,1000,200,0.015764,50.749278
50,2000,1000,200,0.015980,50.063972
50,2000,1000,200,0.015542,51.472950
50,2000,1000,200,0.016255,49.217016
50,2000,1000,200,0.016355,48.914825
50,2000,1000,200,0.016574,48.268224
50,2000,1000,200,0.016341,48.955192
50,2000,1000,200,0.015292,52.314505
50,2000,1000,200,0.015170,52.737314
51,2000,1000,200,0.016605,48.179461
51,2000,1000,200,0.016658,48.025674
51,2000,1000,200,0.016450,48.633594
51,2000,1000,200,0.016415,48.736744
51,2000,1000,200,0.016413,48.742721
51,2000,1000,200,0.016466,48.586214
51,2000,1000,200,0.016525,48.411184
51,2000,1000,200,0.016344,48.946434
51,2000,1000,200,0.017228,46.436474
51,2000,1000,200,0.016518,48.431412
52,2000,1000,200,0.015647,51.128571
52,2000,1000,200,0.016062,49.806505
52,2000,1000,200,0.016449,48.635190
52,2000,1000,200,0.016415,48.736978
52,2000,1000,200,0.015444,51.799217
52,2000,1000,200,0.015675,51.035830
52,2000,1000,200,0.016412,48.745819
52,2000,1000,200,0.016839,47.508316
52,2000,1000,200,0.016560,48.308117
52,2000,1000,200,0.018687,42.809969
53,2000,1000,200,0.015826,50.550128
53,2000,1000,200,0.015398,51.955197
53,2000,1000,200,0.015473,51.703090
53,2000,1000,200,0.016356,48.912943
53,2000,1000,200,0.015727,50.867549
53,2000,1000,200,0.015624,51.203978
53,2000,1000,200,0.015690,50.988576
53,2000,1000,200,0.016864,47.438460
53,2000,1000,200,0.015466,51.725428
53,2000,1000,200,0.016432,48.685246
54,2000,1000,200,0.016487,48.522090
54,2000,1000,200,0.016332,48.984505
54,2000,1000,200,0.015462,51.740278
54,2000,1000,200,0.016248,49.238293
54,2000,1000,200,0.015984,50.048945
54,2000,1000,200,0.016325,49.003568
54,2000,1000,200,0.015365,52.065704
54,2000,1000,200,0.015680,51.019458
54,2000,1000,200,0.016121,49.624162
54,2000,1000,200,0.015617,51.225726
55,2000,1000,200,0.016118,49.635449
55,2000,1000,200,0.020267,39.472895
55,2000,1000,200,0.016367,48.878570
55,2000,1000,200,0.016236,49.273451
55,2000,1000,200,0.015913,50.272132
55,2000,1000,200,0.016674,47.978265
55,2000,1000,200,0.016416,48.732964
55,2000,1000,200,0.019119,41.842915
55,2000,1000,200,0.016670,47.991355
55,2000,1000,200,0.017054,46.910531
56,2000,1000,200,0.016739,47.792526
56,2000,1000,200,0.016239,49.263022
56,2000,1000,200,0.016733,47.810069
56,2000,1000,200,0.015430,51.847985
56,2000,1000,200,0.015812,50.595992
56,2000,1000,200,0.017917,44.649834
56,2000,1000,200,0.015601,51.279415
56,2000,1000,200,0.015400,51.948777
56,2000,1000,200,0.018308,43.696926
56,2000,1000,200,0.015495,51.627942
57,2000,1000,200,0.015397,51.958342
57,2000,1000,200,0.015453,51.771039
57,2000,1000,200,0.016725,47.833035
57,2000,1000,200,0.015795,50.650107
57,2000,1000,200,0.015676,51.033577
57,2000,1000,200,0.015451,51.775539
57,2000,1000,200,0.018181,44.002111
57,2000,1000,200,0.018882,42.367648
57,2000,1000,200,0.018758,42.648952
57,2000,1000,200,0.015485,51.661245
58,2000,1000,200,0.018546,43.136054
58,2000,1000,200,0.018697,42.787672
58,2000,1000,200,0.016094,49.708157
58,2000,1000,200,0.018262,43.806721
58,2000,1000,200,0.016237,49.270835
58,2000,1000,200,0.021307,37.545761
58,2000,1000,200,0.018464,43.326812
58,2000,1000,200,0.019749,40.507457
58,2000,1000,200,0.018427,43.415012
58,2000,1000,200,0.018246,43.845452
59,2000,1000,200,0.016060,49.812096
59,2000,1000,200,0.018564,43.093499
59,2000,1000,200,0.018471,43.311746
59,2000,1000,200,0.016029,49.909393
59,2000,1000,200,0.015880,50.376349
59,2000,1000,200,0.015717,50.900263
59,2000,1000,200,0.018223,43.899614
59,2000,1000,200,0.018432,43.401914
59,2000,1000,200,0.015840,50.505079
59,2000,1000,200,0.015623,51.205620
60,2000,1000,200,0.018321,43.665672
60,2000,1000,200,0.015525,51.529857
60,2000,1000,200,0.018540,43.149364
60,2000,1000,200,0.015615,51.233321
60,2000,1000,200,0.018421,43.429011
60,2000,1000,200,0.016590,48.221358
60,2000,1000,200,0.015126,52.889132
60,2000,1000,200,0.017869,44.770448
60,2000,1000,200,0.018788,42.580155
60,2000,1000,200,0.014936,53.560698
61,2000,1000,200,0.015737,50.835071
61,2000,1000,200,0.016456,48.614611
61,2000,1000,200,0.018131,44.122539
61,2000,1000,200,0.018339,43.622112
61,2000,1000,200,0.015902,50.308618
61,2000,1000,200,0.015352,52.110114
61,2000,1000,200,0.018395,43.490658
61,2000,1000,200,0.016825,47.548319
61,2000,1000,200,0.015608,51.256666
61,2000,1000,200,0.015790,50.664086
62,2000,1000,200,0.015562,51.407505
62,2000,1000,200,0.015436,51.828369
62,2000,1000,200,0.017704,45.187018
62,2000,1000,200,0.018584,43.048635
62,2000,1000,200,0.015538,51.486761
62,2000,1000,200,0.015171,52.732374
62,2000,1000,200,0.015641,51.148321
62,2000,1000,200,0.015535,51.496392
62,2000,1000,200,0.018482,43.285473
62,2000,1000,200,0.015460,51.747520
