cores,m,k,n,time,GFLOPS
39,12000,12000,12000,2.369646,1458.445422
39,12000,12000,12000,3.037679,1137.710692
39,12000,12000,12000,2.382470,1450.595661
39,12000,12000,12000,2.388258,1447.079692
39,12000,12000,12000,2.377281,1453.761692
40,12000,12000,12000,2.381232,1451.349838
40,12000,12000,12000,2.382955,1450.300356
40,12000,12000,12000,2.392678,1444.406569
40,12000,12000,12000,2.394378,1443.381131
40,12000,12000,12000,2.401431,1439.142193
40,12000,12000,12000,2.388495,1446.936281
40,12000,12000,12000,2.401503,1439.098485
40,12000,12000,12000,2.408912,1434.672401
40,12000,12000,12000,2.387303,1447.658824
40,12000,12000,12000,2.391280,1445.251289
41,12000,12000,12000,2.366141,1460.605949
41,12000,12000,12000,2.358004,1465.646589
41,12000,12000,12000,2.359758,1464.557161
41,12000,12000,12000,2.364844,1461.407033
41,12000,12000,12000,2.349103,1471.199921
41,12000,12000,12000,2.355434,1467.245740
41,12000,12000,12000,2.997400,1152.999232
41,12000,12000,12000,2.363190,1462.429915
41,12000,12000,12000,2.349435,1470.992040
41,12000,12000,12000,2.370326,1458.027400
42,12000,12000,12000,2.385279,1448.887355
42,12000,12000,12000,2.384668,1449.258504
42,12000,12000,12000,2.367805,1459.579506
42,12000,12000,12000,3.072703,1124.742516
42,12000,12000,12000,2.374767,1455.300952
42,12000,12000,12000,2.374542,1455.438451
42,12000,12000,12000,2.369579,1458.486821
42,12000,12000,12000,2.378453,1453.045406
42,12000,12000,12000,2.380637,1451.712421
42,12000,12000,12000,2.372667,1456.588855
43,12000,12000,12000,2.349168,1471.159339
43,12000,12000,12000,2.353237,1468.615448
43,12000,12000,12000,2.353840,1468.239387
43,12000,12000,12000,2.353323,1468.561428
43,12000,12000,12000,2.342067,1475.619798
43,12000,12000,12000,2.348468,1471.597651
43,12000,12000,12000,2.350267,1470.470953
43,12000,12000,12000,2.353852,1468.231850
43,12000,12000,12000,2.341064,1476.251605
43,12000,12000,12000,2.360908,1463.843387
44,12000,12000,12000,2.286743,1511.319785
44,12000,12000,12000,2.289423,1509.550745
44,12000,12000,12000,2.284468,1512.824562
44,12000,12000,12000,2.309736,1496.274750
44,12000,12000,12000,2.289123,1509.748384
44,12000,12000,12000,2.295037,1505.857751
44,12000,12000,12000,2.278126,1517.036047
44,12000,12000,12000,2.299783,1502.750713
44,12000,12000,12000,2.280804,1515.255225
44,12000,12000,12000,2.299344,1503.037499
45,12000,12000,12000,2.338844,1477.652883
45,12000,12000,12000,2.332446,1481.706454
45,12000,12000,12000,2.323487,1487.419416
45,12000,12000,12000,2.335680,1479.654481
45,12000,12000,12000,2.338515,1477.860882
45,12000,12000,12000,2.366625,1460.307145
45,12000,12000,12000,2.329029,1483.880369
45,12000,12000,12000,2.366794,1460.203349
45,12000,12000,12000,2.350670,1470.218991
45,12000,12000,12000,2.344940,1473.811903
46,12000,12000,12000,2.377547,1453.599282
46,12000,12000,12000,2.390521,1445.709913
46,12000,12000,12000,2.398003,1441.199195
46,12000,12000,12000,2.397589,1441.447932
46,12000,12000,12000,2.394706,1443.183433
46,12000,12000,12000,2.400524,1439.685405
46,12000,12000,12000,2.392711,1444.386753
46,12000,12000,12000,2.402816,1438.312291
46,12000,12000,12000,2.378908,1452.767531
46,12000,12000,12000,2.398823,1440.706452
47,12000,12000,12000,2.397514,1441.493110
47,12000,12000,12000,2.408347,1435.008943
47,12000,12000,12000,2.398485,1440.909451
47,12000,12000,12000,2.650369,1303.969182
47,12000,12000,12000,2.395732,1442.565549
47,12000,12000,12000,2.430599,1421.871962
47,12000,12000,12000,2.425453,1424.888521
47,12000,12000,12000,2.414305,1431.468047
47,12000,12000,12000,2.412313,1432.650011
47,12000,12000,12000,2.423153,1426.240886
48,12000,12000,12000,2.382503,1450.575166
48,12000,12000,12000,2.423581,1425.989067
48,12000,12000,12000,2.411687,1433.021892
48,12000,12000,12000,2.408900,1434.679569
48,12000,12000,12000,2.395962,1442.426923
48,12000,12000,12000,2.389107,1446.565680
48,12000,12000,12000,2.383727,1449.830154
48,12000,12000,12000,2.398539,1440.876929
48,12000,12000,12000,2.393548,1443.881787
48,12000,12000,12000,2.400658,1439.605433
49,12000,12000,12000,2.136519,1617.584459
49,12000,12000,12000,2.153588,1604.763767
49,12000,12000,12000,2.162058,1598.476712
49,12000,12000,12000,2.143243,1612.509356
49,12000,12000,12000,2.161601,1598.814810
49,12000,12000,12000,2.138558,1616.042330
49,12000,12000,12000,2.143917,1612.003050
49,12000,12000,12000,2.118041,1631.696190
49,12000,12000,12000,2.159903,1600.072154
49,12000,12000,12000,2.122061,1628.605015
50,12000,12000,12000,2.668364,1295.175401
50,12000,12000,12000,2.678280,1290.380245
50,12000,12000,12000,2.464611,1402.249895
50,12000,12000,12000,2.119559,1630.527794
50,12000,12000,12000,2.125986,1625.599002
50,12000,12000,12000,2.120936,1629.469293
50,12000,12000,12000,2.122399,1628.345735
50,12000,12000,12000,2.119961,1630.218765
50,12000,12000,12000,2.634073,1312.036635
50,12000,12000,12000,2.110653,1637.408248
51,12000,12000,12000,2.265417,1525.546649
51,12000,12000,12000,2.279522,1516.107548
51,12000,12000,12000,2.268867,1523.227193
51,12000,12000,12000,2.283904,1513.198199
51,12000,12000,12000,2.264923,1525.879925
51,12000,12000,12000,2.261764,1528.011046
51,12000,12000,12000,2.280841,1515.230384
51,12000,12000,12000,2.461988,1403.743380
51,12000,12000,12000,2.408870,1434.697332
51,12000,12000,12000,2.275389,1518.860921
52,12000,12000,12000,2.211961,1562.414762
52,12000,12000,12000,2.210620,1563.362101
52,12000,12000,12000,2.210516,1563.436117
52,12000,12000,12000,2.214294,1560.768369
52,12000,12000,12000,2.210593,1563.381196
52,12000,12000,12000,2.203258,1568.586100
52,12000,12000,12000,2.212204,1562.242937
52,12000,12000,12000,2.218325,1557.932028
52,12000,12000,12000,2.217829,1558.280336
52,12000,12000,12000,2.724742,1268.377094
53,12000,12000,12000,2.349133,1471.180934
53,12000,12000,12000,2.643407,1307.403858
53,12000,12000,12000,2.285563,1512.099955
53,12000,12000,12000,2.325226,1486.307111
53,12000,12000,12000,2.191455,1577.034591
53,12000,12000,12000,2.181770,1584.035338
53,12000,12000,12000,2.202012,1569.473538
53,12000,12000,12000,2.202229,1569.319043
53,12000,12000,12000,2.275192,1518.992361
53,12000,12000,12000,2.283115,1513.721217
54,12000,12000,12000,2.124390,1626.820071
54,12000,12000,12000,2.491569,1387.077943
54,12000,12000,12000,2.521363,1370.687360
54,12000,12000,12000,2.257314,1531.023177
54,12000,12000,12000,2.533368,1364.192012
54,12000,12000,12000,2.442052,1415.203566
54,12000,12000,12000,2.301947,1501.337523
54,12000,12000,12000,2.722762,1269.299480
54,12000,12000,12000,2.770413,1247.467599
54,12000,12000,12000,2.778068,1244.030172
55,12000,12000,12000,2.748234,1257.534790
55,12000,12000,12000,2.240719,1542.362240
55,12000,12000,12000,2.718767,1271.164663
55,12000,12000,12000,2.102567,1643.704927
55,12000,12000,12000,2.092533,1651.586981
55,12000,12000,12000,2.122078,1628.592411
55,12000,12000,12000,2.174537,1589.304078
55,12000,12000,12000,2.703185,1278.491985
55,12000,12000,12000,2.258813,1530.006804
55,12000,12000,12000,2.336155,1479.353852
56,12000,12000,12000,2.243548,1540.417373
56,12000,12000,12000,2.102161,1644.022611
56,12000,12000,12000,2.735721,1263.286717
56,12000,12000,12000,2.239654,1543.095753
56,12000,12000,12000,2.119724,1630.401011
56,12000,12000,12000,2.346846,1472.614800
56,12000,12000,12000,2.204671,1567.580766
56,12000,12000,12000,2.116378,1632.978273
56,12000,12000,12000,2.102633,1643.653296
56,12000,12000,12000,2.125504,1625.967128
57,12000,12000,12000,2.094306,1650.188646
57,12000,12000,12000,2.168416,1593.790182
57,12000,12000,12000,2.076371,1664.442206
57,12000,12000,12000,2.212270,1562.196403
57,12000,12000,12000,2.101998,1644.149915
57,12000,12000,12000,2.397395,1441.564642
57,12000,12000,12000,2.076780,1664.114980
57,12000,12000,12000,2.106105,1640.943793
57,12000,12000,12000,2.089723,1653.807998
57,12000,12000,12000,2.104422,1642.255929
58,12000,12000,12000,2.128902,1623.371930
58,12000,12000,12000,2.602847,1327.776684
58,12000,12000,12000,2.106162,1640.899230
58,12000,12000,12000,2.461382,1404.089372
58,12000,12000,12000,2.078720,1662.561738
58,12000,12000,12000,2.639209,1309.483107
58,12000,12000,12000,2.126764,1625.004320
58,12000,12000,12000,2.081166,1660.607308
58,12000,12000,12000,2.141890,1613.528613
58,12000,12000,12000,2.095332,1649.380559
59,12000,12000,12000,2.154848,1603.825374
59,12000,12000,12000,2.209681,1564.026549
59,12000,12000,12000,2.205844,1566.747462
59,12000,12000,12000,2.129232,1623.120154
59,12000,12000,12000,2.111884,1636.453142
59,12000,12000,12000,2.242226,1541.325223
59,12000,12000,12000,2.181604,1584.155631
59,12000,12000,12000,2.143208,1612.536087
59,12000,12000,12000,2.196458,1573.442535
59,12000,12000,12000,2.170668,1592.136662
60,12000,12000,12000,2.173505,1590.058553
60,12000,12000,12000,2.074185,1666.196799
60,12000,12000,12000,2.155110,1603.630309
60,12000,12000,12000,2.169509,1592.987006
60,12000,12000,12000,2.188257,1579.339156
60,12000,12000,12000,2.102316,1643.901060
60,12000,12000,12000,2.123919,1627.180503
60,12000,12000,12000,2.067517,1671.570303
60,12000,12000,12000,2.042388,1692.137253
60,12000,12000,12000,2.073335,1666.879466
61,12000,12000,12000,2.217374,1558.600493
61,12000,12000,12000,2.121848,1628.768985
61,12000,12000,12000,2.295304,1505.683054
61,12000,12000,12000,2.174920,1589.023708
61,12000,12000,12000,2.238164,1544.122771
61,12000,12000,12000,2.204081,1568.000332
61,12000,12000,12000,2.152345,1605.690592
61,12000,12000,12000,2.191714,1576.848232
61,12000,12000,12000,2.261085,1528.469962
61,12000,12000,12000,2.240896,1542.240359
62,12000,12000,12000,2.137840,1616.585032
62,12000,12000,12000,2.323084,1487.677428
62,12000,12000,12000,2.165292,1596.089356
62,12000,12000,12000,2.171404,1591.596921
62,12000,12000,12000,2.499552,1382.647815
62,12000,12000,12000,2.214994,1560.275414
