cores,m,k,n,time,GFLOPS
26,12000,12000,12000,3.955305,873.763192
26,12000,12000,12000,3.975119,869.407901
26,12000,12000,12000,3.981628,867.986708
26,12000,12000,12000,3.964909,871.646769
26,12000,12000,12000,3.984814,867.292602
26,12000,12000,12000,3.957788,873.215147
26,12000,12000,12000,3.935232,878.220213
26,12000,12000,12000,3.964827,871.664769
27,12000,12000,12000,3.857093,896.011599
27,12000,12000,12000,3.867935,893.499905
27,12000,12000,12000,3.898544,886.484894
27,12000,12000,12000,3.901815,885.741708
27,12000,12000,12000,3.890214,888.382904
27,12000,12000,12000,3.917672,882.156528
27,12000,12000,12000,3.895342,887.213411
27,12000,12000,12000,3.931068,879.150439
27,12000,12000,12000,3.899666,886.229804
27,12000,12000,12000,3.922951,880.969413
28,12000,12000,12000,3.942728,876.550389
28,12000,12000,12000,3.884065,889.789531
28,12000,12000,12000,3.947918,875.398047
28,12000,12000,12000,3.918803,881.902033
28,12000,12000,12000,3.955918,873.627813
28,12000,12000,12000,3.950872,874.743535
28,12000,12000,12000,3.942564,876.586965
28,12000,12000,12000,3.957272,873.328817
28,12000,12000,12000,3.941302,876.867638
28,12000,12000,12000,3.940726,876.995715
29,12000,12000,12000,3.888665,888.736777
29,12000,12000,12000,3.890909,888.224324
29,12000,12000,12000,3.870606,892.883376
29,12000,12000,12000,3.868309,893.413546
29,12000,12000,12000,3.867194,893.671316
29,12000,12000,12000,3.870196,892.977956
29,12000,12000,12000,3.858604,895.660733
29,12000,12000,12000,3.883221,889.982840
29,12000,12000,12000,3.856134,896.234528
29,12000,12000,12000,3.938804,877.423710
30,12000,12000,12000,3.878802,890.996830
30,12000,12000,12000,3.892503,887.860480
30,12000,12000,12000,3.852838,897.001048
30,12000,12000,12000,3.854384,896.641379
30,12000,12000,12000,3.819977,904.717492
30,12000,12000,12000,3.884200,889.758594
30,12000,12000,12000,3.850039,897.653343
30,12000,12000,12000,3.851878,897.224630
30,12000,12000,12000,3.837699,900.539633
30,12000,12000,12000,3.829664,902.429005
31,12000,12000,12000,3.821318,904.400010
31,12000,12000,12000,3.838919,900.253526
31,12000,12000,12000,3.834084,901.388654
31,12000,12000,12000,3.893400,887.656129
31,12000,12000,12000,3.824794,903.578092
31,12000,12000,12000,3.885122,889.547443
31,12000,12000,12000,3.813064,906.357759
31,12000,12000,12000,3.837207,900.655008
31,12000,12000,12000,3.924774,880.560230
31,12000,12000,12000,3.815867,905.691925
32,12000,12000,12000,3.856135,896.234160
32,12000,12000,12000,3.905621,884.878402
32,12000,12000,12000,3.835094,901.151205
32,12000,12000,12000,3.860465,895.228957
32,12000,12000,12000,3.862144,894.839694
32,12000,12000,12000,3.875144,891.837726
32,12000,12000,12000,3.843845,899.099651
32,12000,12000,12000,3.826906,903.079486
32,12000,12000,12000,3.860307,895.265493
32,12000,12000,12000,3.892090,887.954708
33,12000,12000,12000,3.816199,905.613163
33,12000,12000,12000,3.818326,905.108737
33,12000,12000,12000,3.836784,900.754322
33,12000,12000,12000,3.810938,906.863457
33,12000,12000,12000,3.860994,895.106307
33,12000,12000,12000,3.832569,901.744958
33,12000,12000,12000,3.836519,900.816675
