cores,m,k,n,time,GFLOPS
36,12000,12000,12000,1.999569,1728.372196
37,12000,12000,12000,1.993670,1733.486877
37,12000,12000,12000,1.991797,1735.116676
37,12000,12000,12000,1.978861,1746.459563
37,12000,12000,12000,1.986010,1740.172700
37,12000,12000,12000,1.980064,1745.397863
37,12000,12000,12000,1.989870,1736.796955
37,12000,12000,12000,1.983027,1742.789920
37,12000,12000,12000,1.985692,1740.451415
37,12000,12000,12000,1.987511,1738.858144
37,12000,12000,12000,1.995806,1731.630839
38,12000,12000,12000,1.304973,2648.330874
38,12000,12000,12000,1.312834,2632.472236
38,12000,12000,12000,1.307772,2642.663127
38,12000,12000,12000,1.346579,2566.503427
38,12000,12000,12000,1.330943,2596.655431
38,12000,12000,12000,1.314659,2628.818754
38,12000,12000,12000,1.292035,2674.850744
38,12000,12000,12000,1.300589,2657.257680
38,12000,12000,12000,1.304451,2649.390009
38,12000,12000,12000,1.308738,2640.711920
39,12000,12000,12000,1.655753,2087.268449
39,12000,12000,12000,1.699396,2033.663455
39,12000,12000,12000,1.676398,2061.563095
39,12000,12000,12000,1.696924,2036.626334
39,12000,12000,12000,1.664853,2075.859442
39,12000,12000,12000,1.693177,2041.133207
39,12000,12000,12000,1.676853,2061.003905
39,12000,12000,12000,1.701163,2031.550763
39,12000,12000,12000,1.675736,2062.377191
39,12000,12000,12000,1.708918,2022.332017
40,12000,12000,12000,2.249311,1536.470488
40,12000,12000,12000,2.257332,1531.011247
40,12000,12000,12000,2.233349,1547.451533
40,12000,12000,12000,2.246081,1538.679954
40,12000,12000,12000,2.248222,1537.214752
40,12000,12000,12000,2.080441,1661.186630
40,12000,12000,12000,2.261291,1528.330556
40,12000,12000,12000,2.257546,1530.865812
40,12000,12000,12000,2.227118,1551.781257
40,12000,12000,12000,2.230855,1549.181660
41,12000,12000,12000,2.243780,1540.258260
41,12000,12000,12000,2.253832,1533.388412
41,12000,12000,12000,2.229759,1549.943083
41,12000,12000,12000,2.239588,1543.141186
41,12000,12000,12000,2.254712,1532.790003
41,12000,12000,12000,2.224201,1553.816403
41,12000,12000,12000,2.240073,1542.806761
41,12000,12000,12000,2.250596,1535.593451
41,12000,12000,12000,2.222583,1554.947458
41,12000,12000,12000,2.251814,1534.762351
42,12000,12000,12000,1.988914,1737.631281
42,12000,12000,12000,1.982785,1743.002785
42,12000,12000,12000,1.981504,1744.130055
42,12000,12000,12000,1.982188,1743.527757
42,12000,12000,12000,1.992546,1734.464739
42,12000,12000,12000,1.922996,1797.195317
42,12000,12000,12000,1.996137,1731.343702
42,12000,12000,12000,1.983383,1742.477133
42,12000,12000,12000,1.989400,1737.207238
42,12000,12000,12000,1.979468,1745.923426
43,12000,12000,12000,1.979280,1746.089394
43,12000,12000,12000,1.982628,1743.141228
43,12000,12000,12000,1.983052,1742.767831
43,12000,12000,12000,1.993103,1733.979472
43,12000,12000,12000,1.980223,1745.258244
43,12000,12000,12000,1.992067,1734.881761
43,12000,12000,12000,1.981695,1743.961185
43,12000,12000,12000,1.993177,1733.915330
43,12000,12000,12000,1.984824,1741.212267
43,12000,12000,12000,1.986402,1739.828748
44,12000,12000,12000,2.132203,1620.858627
44,12000,12000,12000,2.383299,1450.090597
44,12000,12000,12000,2.139373,1615.426902
44,12000,12000,12000,2.379416,1452.457095
44,12000,12000,12000,2.152665,1605.452108
44,12000,12000,12000,2.376834,1454.034980
44,12000,12000,12000,2.138488,1616.094741
44,12000,12000,12000,2.388022,1447.223092
44,12000,12000,12000,2.140121,1614.861848
44,12000,12000,12000,2.372162,1456.898570
45,12000,12000,12000,2.393047,1444.183797
45,12000,12000,12000,2.765091,1249.868444
